"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-28 19:19:59",1751138399598,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"7286p-1751138399070-7351c5b6c24c","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Using cached transformation from Firestore for problem number-of-connected-components-in-an-undirected-graph and company google","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPVEBTKQEVF1ZP7W10615",""
"2025-06-28 19:19:59",1751138399112,"algo-irl.vercel.app/api/problem/transform","POST","",200,"7286p-1751138399070-7351c5b6c24c","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",489,"iad1",136,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPVEBTKQEVF1ZP7W10615","p9blq8Lt5a0K"
"2025-06-28 19:19:59",1751138399080,"algo-irl.vercel.app/api/problem/transform","POST","",200,"7286p-1751138399070-7351c5b6c24c","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPWV8P1A2T0PVDAH0GWRW","K5zNnfueFyAX"
"2025-06-28 19:19:58",1751138398765,"algo-irl.vercel.app/api/problem/number-of-connected-components-in-an-undirected-graph","GET","language=python",-1,"qj7jx-1751138396894-959fd98037e0","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPVEBTKQEVF1ZP7W10615",""
"2025-06-28 19:19:57",1751138397643,"algo-irl.vercel.app/api/problem/number-of-connected-components-in-an-undirected-graph","GET","language=python",200,"qj7jx-1751138396894-959fd98037e0","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",846,"iad1",124,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPVEBTKQEVF1ZP7W10615","p9blq8Lt5a0K"
"2025-06-28 19:19:56",1751138396927,"algo-irl.vercel.app/api/problem/number-of-connected-components-in-an-undirected-graph","GET","language=python",200,"qj7jx-1751138396894-959fd98037e0","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPTQZ62390B5AP40A4V8E","K5zNnfueFyAX"
"2025-06-28 19:19:56",1751138396230,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"zrdg4-1751138396092-2a726c6fde87","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",2867,"iad1",136,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPT26KVPHBXJKGDAVZM0M","VoXMnRvIUqfP"
"2025-06-28 19:19:56",1751138396101,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"zrdg4-1751138396092-2a726c6fde87","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"bom1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPSY5M9DGWT870THV0S5T","tBAmsQeqsqH0"
"2025-06-28 19:19:55",1751138395464,"algo-irl.vercel.app/api/problem/prepare","OPTIONS","",200,"krwt6-1751138395433-f220a47873f1","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"bom1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVZPSA8CZVF42TSXEX565Y3","tBAmsQeqsqH0"
"2025-06-28 19:06:19",1751137579846,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"k8dgp-1751137579335-8096c57fd5bb","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Using cached transformation from Firestore for problem house-robber and company amazon","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXWBQGE8S69NYVC4CCYDJ",""
"2025-06-28 19:06:19",1751137579383,"algo-irl.vercel.app/api/problem/transform","POST","",200,"k8dgp-1751137579335-8096c57fd5bb","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",447,"iad1",178,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXWBQGE8S69NYVC4CCYDJ","vBxd30Af5VFn"
"2025-06-28 19:06:19",1751137579359,"algo-irl.vercel.app/api/problem/transform","POST","",200,"k8dgp-1751137579335-8096c57fd5bb","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXWAZ2XD73KMF04XX0ACX","91oCF6FH40tl"
"2025-06-28 19:06:18",1751137578924,"algo-irl.vercel.app/api/problem/house-robber","GET","language=python",-1,"4rsjf-1751137577663-7012057741ef","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXTQEX403VH9KYSVCGGGX",""
"2025-06-28 19:06:17",1751137577710,"algo-irl.vercel.app/api/problem/house-robber","GET","language=python",200,"4rsjf-1751137577663-7012057741ef","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",894,"iad1",174,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXTQEX403VH9KYSVCGGGX","vBxd30Af5VFn"
"2025-06-28 19:06:17",1751137577684,"algo-irl.vercel.app/api/problem/house-robber","GET","language=python",200,"4rsjf-1751137577663-7012057741ef","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXTPM993MVNNMJ4KWKTHJ","91oCF6FH40tl"
"2025-06-28 19:06:16",1751137576882,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"xnh5z-1751137576817-6d86e8bb7a9b","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36 EdgA/137.0.0.0","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",2350,"iad1",133,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXSXKZB8MH6R6FJ56VNVW","WKDqJd75LUeV"
"2025-06-28 19:06:16",1751137576831,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"xnh5z-1751137576817-6d86e8bb7a9b","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36 EdgA/137.0.0.0","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXSVZ2DRRSPR0GS9SW4XZ","91oCF6FH40tl"
"2025-06-28 19:06:16",1751137576044,"algo-irl.vercel.app/api/problem/prepare","OPTIONS","",200,"25dkf-1751137576007-09eef2880522","Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36 EdgA/137.0.0.0","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVYXS3CW0XMWNYRRJDSYFBV","91oCF6FH40tl"
"2025-06-28 18:24:07",1751135047388,"algo-irl.vercel.app/api/execute-code","POST","",-1,"q6zbn-1751135046634-e0532f21cd3b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Security Event: {
  type: 'invalid_signature',
  fingerprint: '28c36734e392af90ac42635897f28c2088cfa71346a1dcd95e7b9d064e68df5b',
  details: {
    url: 'https://algo-irl.vercel.app/api/execute-code',
    method: 'POST'
  },
  timestamp: 1751135047387
}","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWGKM48YXGJSHEE10N808X",""
"2025-06-28 18:24:07",1751135047300,"algo-irl.vercel.app/api/execute-code","POST","",401,"q6zbn-1751135046634-e0532f21cd3b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","warning","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",74,"iad1",220,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWGKM48YXGJSHEE10N808X","BjLOVjs08srI"
"2025-06-28 18:24:06",1751135046653,"algo-irl.vercel.app/api/execute-code","POST","",200,"q6zbn-1751135046634-e0532f21cd3b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWGJZX3TEJQ8FBFBKBSWGT","TCnZVZmpU671"
"2025-06-28 18:23:18",1751134998633,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",-1,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code/status/[id]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Successfully received details for 3 submissions","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF26GD9NY34SK90NCG6EF",""
"2025-06-28 18:23:18",1751134998459,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",-1,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code/status/[id]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Making GET request to: https://judge0-ce.p.sulu.sh/submissions/batch?tokens=80af227f-5c70-4713-bd54-a9d2041f959b,4023f0e6-fd0c-4d42-a895-572055a512dd,5bb2078c-a7c7-4252-abc1-7dbb99d5457f&fields=*&base64_encoded=false","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF26GD9NY34SK90NCG6EF",""
"2025-06-28 18:23:18",1751134998459,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",-1,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code/status/[id]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Fetching batch 1 with 3 tokens","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF26GD9NY34SK90NCG6EF",""
"2025-06-28 18:23:18",1751134998458,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",-1,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code/status/[id]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Fetching details for 3 submissions in batches of max 20","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF26GD9NY34SK90NCG6EF",""
"2025-06-28 18:23:18",1751134998176,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",-1,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code/status/[id]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF26GD9NY34SK90NCG6EF",""
"2025-06-28 18:23:16",1751134996688,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",500,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/execute-code/status/[id]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",1224,"iad1",182,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF26GD9NY34SK90NCG6EF","183lc1mZXW9J"
"2025-06-28 18:23:16",1751134996658,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","GET","",200,"tmp6x-1751134996647-5789a1ec6644","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"[execute-code] / status=200","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF25JC755R2Z22ZKBY0J7","0VM5GpuZnyw0"
"2025-06-28 18:23:16",1751134996605,"algo-irl.vercel.app/api/execute-code/status/c7a28abd-2100-4652-b778-d350b3141504","OPTIONS","",200,"jkppg-1751134996592-512162979434","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"[execute-code] / status=200","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWF23X0G7JJRQHQ5TZ0RTE","0VM5GpuZnyw0"
"2025-06-28 18:23:16",1751134996251,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:16",1751134996216,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Total tokens received: 3","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:16",1751134996216,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Successfully received 3 tokens for batch","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:15",1751134995873,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Making POST request to: https://judge0-ce.p.sulu.sh/submissions/batch?base64_encoded=false&wait=false","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:15",1751134995873,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Payload size: 2993 characters","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:15",1751134995872,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Submitting batch 1 with 3 submissions","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:15",1751134995872,"algo-irl.vercel.app/api/execute-code","POST","",-1,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Processing 3 submissions in batches of max 20","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S",""
"2025-06-28 18:23:14",1751134994180,"algo-irl.vercel.app/api/execute-code","POST","",200,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/execute-code","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",1847,"iad1",219,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZR4SHP1A4GV8YH2AR5S","BjLOVjs08srI"
"2025-06-28 18:23:14",1751134994144,"algo-irl.vercel.app/api/execute-code","POST","",200,"hlw4q-1751134994140-e45cff228efc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEZQ0WN12NM3NX7J9X5YG","0VM5GpuZnyw0"
"2025-06-28 18:23:13",1751134993344,"algo-irl.vercel.app/api/execute-code","OPTIONS","",200,"hlw4q-1751134993308-c6fcb50feb7d","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVWEYY0BB9DDBH67T8HEM1A","0VM5GpuZnyw0"
"2025-06-28 17:54:54",1751133294207,"algo-irl.vercel.app/api/problem/transform","POST","",-1,"zbq4p-1751133293806-078cc86d6fdf","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"Using cached transformation from Firestore for problem decode-ways and company netflix","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV38NWTVQBJ0P6384D2T6",""
"2025-06-28 17:54:53",1751133293845,"algo-irl.vercel.app/api/problem/transform","POST","",200,"zbq4p-1751133293806-078cc86d6fdf","node","info","production","main","MISS","lambda","/api/problem/transform","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",352,"iad1",178,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV38NWTVQBJ0P6384D2T6","agqay5S8I59A"
"2025-06-28 17:54:53",1751133293820,"algo-irl.vercel.app/api/problem/transform","POST","",200,"zbq4p-1751133293806-078cc86d6fdf","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV37WSVVG5BX8Q4RJ2MJ5","BCROWFPVwOQO"
"2025-06-28 17:54:53",1751133293428,"algo-irl.vercel.app/api/problem/decode-ways","GET","language=python",-1,"t4czb-1751133292186-7fbe94d99299","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"✅ Firebase Admin initialized with environment variable","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV1PRMNA00HPY5Q9S6HJC",""
"2025-06-28 17:54:52",1751133292248,"algo-irl.vercel.app/api/problem/decode-ways","GET","language=python",200,"t4czb-1751133292186-7fbe94d99299","node","info","production","main","MISS","lambda","/api/problem/[problemId]","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",912,"iad1",175,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV1PRMNA00HPY5Q9S6HJC","agqay5S8I59A"
"2025-06-28 17:54:52",1751133292220,"algo-irl.vercel.app/api/problem/decode-ways","GET","language=python",200,"t4czb-1751133292186-7fbe94d99299","node","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV1NWHYWW6AHD96F5BA8A","BCROWFPVwOQO"
"2025-06-28 17:54:51",1751133291332,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"dwlnz-1751133291299-297ea0a4933e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","lambda","/api/problem/prepare","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",2189,"iad1",136,2048,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV0T434PJ16P2BYY62GYR","BTEOB13qEkHP"
"2025-06-28 17:54:51",1751133291306,"algo-irl.vercel.app/api/problem/prepare","POST","",200,"dwlnz-1751133291299-297ea0a4933e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36","info","production","main","MISS","edge-middleware","/middleware","algo-irl.vercel.app","algo-irl.vercel.app","dpl_DHXdUfNefCuLwC8msvB9keKo98r3",-1,"iad1",-1,-1,"","prj_KlFsFHSD7SmYm4JfIDJJjNhR2Azk","","","01JYVTV0SAG3RB3AMCRETC0587","BCROWFPVwOQO"
